Running single thread with 1 workers
finished   (181-2:0) [] [ '181', '167' ]
finished   (910-0:0) [] [ '910', '909' ]
finished   (913-0:0) [] [ '913', '907' ]
finished   (914-0:0) [] [ '914', '512' ]
finished   (915-0:0) [] [ '915', '916' ]
finished   (218-1:0) [] [ '218', '167' ]
finished   (917-0:0) [] [ '917', '907' ]
finished   (915-1:0) [] [ '915', '907' ]
finished   (916-0:0) [] [ '916', '907' ]
finished   (918-0:0) [] [ '918', '907' ]
finished   (233-2:0) [] [ '233', '167' ]
finished   (919-0:0) [] [ '919', '920' ]
finished   (10-8:0) [] [ '10', '514' ]
finished   (921-0:0) [] [ '921', '512' ]
finished   (922-0:0) [] [ '922', '907' ]
finished   (920-0:0) [] [ '920', '907' ]
finished   (923-0:0) [] [ '923', '600' ]
finished   (919-1:0) [] [ '919', '907' ]
finished   (924-0:0) [] [ '924', '907' ]
finished   (925-0:0) [] [ '925', '512' ]
finished   (926-0:0) [] [ '926', '927' ]
finished   (928-0:0) [] [ '928', '76' ]
finished   (929-0:0) [] [ '929', '930' ]
finished   (931-0:0) [] [ '931', '512' ]
finished   (308-2:0) [] [ '308', '485' ]
finished   (932-0:0) [] [ '932', '47' ]
finished   (933-0:0) [] [ '933', '927' ]
finished   (934-0:0) [] [ '934', '512' ]
finished   (935-0:0) [] [ '935', '927' ]
finished   (936-0:0) [] [ '936', '918' ]
finished   (729-0:0) [] [ '729', '247' ]
finished   (937-0:0) [] [ '937', '445' ]
finished   (938-0:0) [] [ '938', '927' ]
finished   (939-0:0) [] [ '939', '512' ]
finished   (940-0:0) [] [ '940', '927' ]
finished   (926-1:0) [] [ '926', '927' ]
finished   (336-11:0) [] [ '336', '915' ]
finished   (24-1:0) [] [ '24', '927' ]
finished   (941-0:0) [] [ '941', '942' ]
finished   (943-0:0) [] [ '943', '58' ]
finished   (944-0:0) [] [ '944', '927' ]
finished   (929-1:0) [] [ '929', '804' ]
finished   (945-0:0) [] [ '945', '946' ]
finished   (947-0:0) [] [ '947', '512' ]
finished   (948-0:0) [] [ '948', '927' ]
finished   (949-0:0) [] [ '949', '950' ]
finished   (951-0:0) [] [ '951', '804' ]
finished   (952-0:0) [] [ '952', '98' ]
finished   (950-0:0) [] [ '950', '927' ]
finished   (953-0:0) [] [ '953', '98' ]
finished   (946-0:0) [] [ '946', '927' ]
finished   (954-0:0) [] [ '954', '927' ]
finished   (856-0:0) [] [ '856', '164' ]
finished   (955-0:0) [] [ '955', '40' ]
finished   (956-0:0) [] [ '956', '957' ]
finished   (958-0:0) [] [ '958', '40' ]
finished   (959-0:0) [] [ '959', '40' ]
finished   (960-0:0) [] [ '960', '206' ]
finished   (961-0:0) [] [ '961', '804' ]
finished   (962-0:0) [] [ '962', '930' ]
finished   (963-0:0) [] [ '963', '206' ]
finished   (692-2:0) [] [ '692', '205' ]
finished   (964-0:0) [] [ '964', '804' ]
finished   (424-2:0) [] [ '424', '365' ]
finished   (965-0:0) [] [ '965', '663' ]
finished   (966-0:0) [] [ '966', '402' ]
finished   (967-0:0) [] [ '967', '930' ]
finished   (966-1:0) [] [ '966', '405' ]
finished   (968-0:0) [] [ '968', '402' ]
finished   (969-0:0) [] [ '969', '98' ]
finished   (692-3:0) [] [ '692', '247' ]
finished   (970-0:0) [] [ '970', '804' ]
finished   (971-0:0) [] [ '971', '184' ]
finished   (968-1:0) [] [ '968', '405' ]
finished   (971-1:0) [] [ '971', '375' ]
finished   (972-0:0) [] [ '972', '930' ]
finished   (973-0:0) [] [ '973', '512' ]
finished   (974-0:0) [] [ '974', '121' ]
finished   (975-0:0) [] [ '975', '514' ]
finished   (974-1:0) [] [ '974', '121' ]
finished   (951-1:0) [] [ '951', '804' ]
finished   (976-0:0) [] [ '976', '514' ]
finished   (977-0:0) [] [ '977', '40' ]
finished   (929-2:0) [] [ '929', '804' ]
finished   (600-3:0) [] [ '600', '978' ]
finished   (979-0:0) [] [ '979', '512' ]
finished   (412-1:0) [] [ '412', '980' ]
finished   (576-1:0) [] [ '576', '247' ]
finished   (931-1:0) [] [ '931', '479' ]
finished   (981-0:0) [] [ '981', '98' ]
finished   (982-0:0) [] [ '982', '402' ]
finished   (982-1:0) [] [ '982', '405' ]
finished   (983-0:0) [] [ '983', '423' ]
finished   (984-0:0) [] [ '984', '423' ]
finished   (985-0:0) [] [ '985', '98' ]
finished   (184-1:0) [] [ '184', '188' ]
finished   (986-0:0) [] [ '986', '437' ]
finished   (987-0:0) [] [ '987', '985' ]
finished   (422-1:0) [] [ '422', '423' ]
finished   (988-0:0) [] [ '988', '423' ]
finished   (989-0:0) [] [ '989', '423' ]
finished   (990-0:0) [] [ '990', '18' ]
finished   (991-0:0) [] [ '991', '18' ]
finished   (992-0:0) [] [ '992', '423' ]
finished   (987-1:0) [] [ '987', '985' ]
finished   (949-1:0) [] [ '949', '935' ]
finished   (370-3:0) [] [ '370', '993' ]
finished   (935-1:0) [] [ '935', '950' ]
finished   (562-0:0) [] [ '562', '561', '531', '1', '587' ]
finished   (995-0:0) [] [ '995', '985' ]
finished   (33-1:0) [] [ '33', '445' ]
finished   (996-0:0) [] [ '996', '98' ]
finished   (205-0:0) [] [ '205', '508' ]
finished   (997-0:0) [] [ '997', '98' ]
finished   (998-0:0) [] [ '998', '98' ]
finished   (445-0:0) [] [ '445', '999' ]
finished   (1000-0:0) [] [ '1000', '375' ]
finished   (392-1:0) [] [ '392', '375' ]
finished   (76-40:0) [] [ '76', '33' ]
finished   (76-41:0) [] [ '76', '33' ]
finished   (1001-0:0) [] [ '1001', '1002' ]
finished   (1003-0:0) [] [ '1003', '1004' ]
finished   (11-4:0) [] [ '11', '723' ]
finished   (1005-0:0) [] [ '1005', '103' ]
finished   (18-1:0) [] [ '18', '131' ]
finished   (616-1:0) [] [ '616', '729' ]
finished   (729-1:0) [] [ '729', '508' ]
finished   (1004-0:0) [] [ '1004', '584' ]
finished   (11-5:0) [] [ '11', '5' ]
finished   (890-0:0) [] [ '890', '452' ]
finished   (1001-1:0) [] [ '1001', '29' ]
finished   (691-2:0) [] [ '691', '842' ]
finished   (691-3:0) [] [ '691', '842' ]
finished   (1001-2:0) [] [ '1001', '29' ]
finished   (1006-0:0) [] [ '1006', '270' ]
finished   (1007-0:0) [] [ '1007', '29' ]
finished   (205-1:0) [] [ '205', '247' ]
finished   (1008-0:0) [] [ '1008', '630' ]
finished   (1008-1:0) [] [ '1008', '982' ]
finished   (1009-0:0) [] [ '1009', '986' ]
finished   (375-1:0) [] [ '375', '1010' ]
finished   (102-3:0) [] [ '102', '103' ]
finished   (1011-0:0) [] [ '1011', '365' ]
finished   (445-1:0) [] [ '445', '1010' ]
finished   (459-1:0) [] [ '459', '1010' ]
finished   (459-2:0) [] [ '459', '1010' ]
finished   (224-2:0) [] [ '224', '1010' ]
finished   (1012-0:0) [] [ '1012', '365' ]
finished   (458-1:0) [] [ '458', '1010' ]
finished   (227-3:0) [] [ '227', '228' ]
finished   (227-4:0) [] [ '227', '243' ]
finished   (136-1:0) [] [ '136', '151' ]
finished   (1013-0:0) [] [ '1013', '399' ]
finished   (399-1:0) [] [ '399', '400' ]
finished   (219-1:0) [] [ '219', '220' ]
finished   (969-1:0) [] [ '969', '270' ]
finished   (1014-0:0) [] [ '1014', '584' ]
finished   (400-1:0) [] [ '400', '452' ]
finished   (1-13:0) [] [ '1', '11' ]
finished   (512-17:0) [] [ '512', '584' ]
finished   (48-2:0) [] [ '48', '49' ]
finished   (929-3:0) [] [ '929', '930' ]
finished   (875-1:0) [] [ '875', '479' ]
finished   (1015-0:0) [] [ '1015', '106' ]
finished   (979-1:0) [] [ '979', '479' ]
finished   (1016-0:0) [] [ '1016', '106' ]
finished   (973-1:0) [] [ '973', '479' ]
finished   (1017-0:0) [] [ '1017', '106' ]
finished   (1018-0:0) [] [ '1018', '106' ]
finished   (1019-0:0) [] [ '1019', '585' ]
finished   (1020-0:0) [] [ '1020', '585' ]
finished   (279-1:0) [] [ '279', '280' ]
finished   (1021-0:0) [] [ '1021', '1022' ]
finished   (1023-0:0) [] [ '1023', '92' ]
finished   (304-1:0) [] [ '304', '439' ]
finished   (871-2:0) [] [ '871', '125' ]
finished   (1024-0:0) [] [ '1024', '29' ]
finished   (968-2:0) [] [ '968', '130' ]
finished   (1025-0:0) [] [ '1025', '487' ]
finished   (966-2:0) [] [ '966', '130' ]
finished   (477-0:0) [] [ '477', '29' ]
finished   (1026-0:0) [] [ '1026', '487' ]
finished   (6-5:0) [] [ '6', '7' ]
finished   (884-1:0) [] [ '884', '399' ]
finished   (130-1:0) [] [ '130', '584' ]
finished   (394-0:0) [] [ '394', '485' ]
backtrack21 (484-2:0) [ '484' ] [ '348' ]
finished   (484-2:1) [] [ '484', '485' ]
finished   (1027-0:0) [] [ '1027', '23' ]
finished   (308-3:0) [] [ '308', '485' ]
finished   (1028-0:0) [] [ '1028', '23' ]
finished   (1029-0:0) [] [ '1029', '437' ]
finished   (1030-0:0) [] [ '1030', '485' ]
finished   (482-2:0) [] [ '482', '483' ]
finished   (1031-0:0) [] [ '1031', '1002' ]
finished   (1032-0:0) [] [ '1032', '1033' ]
finished   (1034-0:0) [] [ '1034', '1035' ]
finished   (1036-0:0) [] [ '1036', '29' ]
finished   (23-0:0) [] [ '23', '29' ]
finished   (167-5:0) [] [ '167', '181' ]
finished   (23-1:0) [] [ '23', '29' ]
finished   (1037-0:0) [] [ '1037', '1035' ]
finished   (842-0:0) [] [ '842', '29' ]
finished   (1038-0:0) [] [ '1038', '1039' ]
finished   (794-1:0) [] [ '794', '54' ]
finished   (1002-0:0) [] [ '1002', '29' ]
finished   (1040-0:0) [] [ '1040', '29' ]
finished   (1041-0:0) [] [ '1041', '1033' ]
finished   (1002-1:0) [] [ '1002', '29' ]
finished   (600-5:0) [] [ '600', '978' ]
finished   (1042-0:0) [] [ '1042', '29' ]
finished   (1022-0:0) [] [ '1022', '29' ]
finished   (1039-0:0) [] [ '1039', '1035' ]
finished   (1043-0:0) [] [ '1043', '1035' ]
finished   (1044-0:0) [] [ '1044', '1035' ]
finished   (1045-0:0) [] [ '1045', '29' ]
finished   (1035-0:0) [] [ '1035', '1044' ]
finished   (854-1:0) [] [ '854', '121' ]
finished   (23-2:0) [] [ '23', '1022' ]
finished   (1046-0:0) [] [ '1046', '224' ]
finished   (1044-1:0) [] [ '1044', '1035' ]
finished   (1047-0:0) [] [ '1047', '1033' ]
finished   (485-0:0) [] [ '485', '1033' ]
finished   (1048-0:0) [] [ '1048', '1033' ]
finished   (993-0:0) [] [ '993', '1049' ]
finished   (121-6:0) [] [ '121', '1033' ]
finished   (1050-0:0) [] [ '1050', '18' ]
finished   (993-1:0) [] [ '993', '1051' ]
finished   (993-2:0) [] [ '993', '1052' ]
finished   (1053-0:0) [] [ '1053', '1033' ]
finished   (993-3:0) [] [ '993', '897' ]
finished   (993-4:0) [] [ '993', '908' ]
finished   (993-5:0) [] [ '993', '456' ]
finished   (1054-0:0) [] [ '1054', '18' ]
finished   (1055-0:0) [] [ '1055', '1033' ]
finished   (993-6:0) [] [ '993', '1056' ]
finished   (871-3:0) [] [ '871', '437' ]
finished   (993-7:0) [] [ '993', '633' ]
finished   (993-8:0) [] [ '993', '10' ]
finished   (993-9:0) [] [ '993', '10' ]
finished   (224-3:0) [] [ '224', '1051' ]
finished   (993-10:0) [] [ '993', '1057' ]
finished   (1049-0:0) [] [ '1049', '437' ]
finished   (993-11:0) [] [ '993', '871' ]
finished   (1057-0:0) [] [ '1057', '514' ]
finished   (1049-1:0) [] [ '1049', '92' ]
finished   (1051-0:0) [] [ '1051', '92' ]
finished   (1052-0:0) [] [ '1052', '437' ]
finished   (1058-0:0) [] [ '1058', '957' ]
finished   (1059-0:0) [] [ '1059', '957' ]
finished   (1051-1:0) [] [ '1051', '92' ]
finished   (1052-1:0) [] [ '1052', '92' ]
finished   (1046-1:0) [] [ '1046', '437' ]
finished   (1056-0:0) [] [ '1056', '92' ]
finished   (1060-0:0) [] [ '1060', '92' ]
finished   (898-2:0) [] [ '898', '437' ]
finished   (1061-0:0) [] [ '1061', '308' ]
finished   (1062-0:0) [] [ '1062', '437' ]
finished   (1063-0:0) [] [ '1063', '437' ]
finished   (1064-0:0) [] [ '1064', '437' ]
finished   (1065-0:0) [] [ '1065', '92' ]
finished   (1066-0:0) [] [ '1066', '514' ]
finished   (1067-0:0) [] [ '1067', '1068' ]
finished   (412-2:0) [] [ '412', '224' ]
finished   (1069-0:0) [] [ '1069', '437' ]
finished   (1070-0:0) [] [ '1070', '437' ]
finished   (1066-1:0) [] [ '1066', '514' ]
finished   (475-1:0) [] [ '475', '92' ]
finished   (58-1:0) [] [ '58', '92' ]
finished   (412-3:0) [] [ '412', '437' ]
finished   (1071-0:0) [] [ '1071', '514' ]
finished   (1072-0:0) [] [ '1072', '437' ]
finished   (1073-0:0) [] [ '1073', '92' ]
finished   (1073-1:0) [] [ '1073', '437' ]
finished   (1074-0:0) [] [ '1074', '484' ]
finished   (1075-0:0) [] [ '1075', '484' ]
finished   (1076-0:0) [] [ '1076', '92' ]
finished   (1077-0:0) [] [ '1077', '76' ]
finished   (1078-0:0) [] [ '1078', '460' ]
finished   (40-3:0) [] [ '40', '206' ]
finished   (16-4:0) [] [ '16', '125' ]
finished   (1079-0:0) [] [ '1079', '437' ]
finished   (1080-0:0) [] [ '1080', '487' ]
finished   (1081-0:0) [] [ '1081', '29' ]
finished   (206-0:0) [] [ '206', '794' ]
finished   (230-0:0) [] [ '230', '794' ]
finished   (226-0:0) [] [ '226', '794' ]
finished   (231-0:0) [] [ '231', '794' ]
finished   (207-0:0) [] [ '207', '794' ]
finished   (208-0:0) [] [ '208', '794' ]
finished   (227-5:0) [] [ '227', '243' ]
finished   (214-3:0) [] [ '214', '193' ]
finished   (870-1:0) [] [ '870', '125' ]
finished   (457-2:0) [] [ '457', '375' ]
finished   (303-1:0) [] [ '303', '193' ]
finished   (597-2:0) [] [ '597', '595' ]
finished   (360-1:0) [] [ '360', '729' ]
finished   (457-3:0) [] [ '457', '1010' ]
finished   (594-2:0) [] [ '594', '595' ]
finished   (228-0:0) [] [ '228', '243' ]
finished   (227-6:0) [] [ '227', '234' ]
finished   (398-3:0) [] [ '398', '1010' ]
finished   (398-5:0) [] [ '398', '1082' ]
finished   (228-1:0) [] [ '228', '234' ]
finished   (364-1:0) [] [ '364', '729' ]
finished   (361-1:0) [] [ '361', '729' ]
finished   (942-0:0) [] [ '942', '92' ]
finished   (942-1:0) [] [ '942', '92' ]
finished   (193-2:0) [] [ '193', '514' ]
finished   (1082-0:0) [] [ '1082', '1010' ]
finished   (1082-1:0) [] [ '1082', '375' ]
finished   (193-3:0) [] [ '193', '514' ]
finished   (986-1:0) [] [ '986', '34' ]
backtrack21 (923-1:0) [ '923' ] [ '600' ]
finished   (923-1:1) [] [ '923', '684' ]
finished   (243-1:0) [] [ '243', '234' ]
finished   (203-1:0) [] [ '203', '514' ]
finished   (580-1:0) [] [ '580', '514' ]
finished   (986-2:0) [] [ '986', '1083' ]
finished   (575-1:0) [] [ '575', '514' ]
finished   (986-3:0) [] [ '986', '708' ]
finished   (579-1:0) [] [ '579', '514' ]
finished   (576-2:0) [] [ '576', '514' ]
finished   (986-4:0) [] [ '986', '710' ]
finished   (643-0:0) [] [ '643', '514' ]
finished   (729-2:0) [] [ '729', '514' ]
finished   (729-3:0) [] [ '729', '514' ]
finished   (455-2:0) [] [ '455', '1010' ]
finished   (659-1:0) [] [ '659', '365' ]
finished   (1084-0:0) [] [ '1084', '1085' ]
finished   (643-1:0) [] [ '643', '514' ]
finished   (729-4:0) [] [ '729', '514' ]
finished   (375-2:0) [] [ '375', '437', '398' ]
finished   (529-1:0) [] [ '529', '514' ]
finished   (592-1:0) [] [ '592', '514' ]
finished   (592-2:0) [] [ '592', '514' ]
finished   (558-2:0) [] [ '558', '514' ]
finished   (606-1:0) [] [ '606', '514' ]
finished   (586-1:0) [] [ '586', '514' ]
finished   (1087-0:0) [] [ '1087', '514' ]
finished   (601-1:0) [] [ '601', '514' ]
finished   (896-0:0) [] [ '896', '514' ]
finished   (205-2:0) [] [ '205', '514' ]
finished   (1057-1:0) [] [ '1057', '514' ]
finished   (153-1:0) [] [ '153', '514' ]
finished   (632-2:0) [] [ '632', '514' ]
finished   (793-1:0) [] [ '793', '584' ]
finished   (156-1:0) [] [ '156', '514' ]
finished   (633-3:0) [] [ '633', '514' ]
finished   (290-0:0) [] [ '290', '514' ]
finished   (633-4:0) [] [ '633', '514' ]
finished   (600-6:0) [] [ '600', '1088' ]
finished   (303-2:0) [] [ '303', '10' ]
finished   (1089-0:0) [] [ '1089', '274' ]
finished   (1090-0:0) [] [ '1090', '100' ]
finished   (1090-1:0) [] [ '1090', '100' ]
finished   (1086-0:0) [] [ '1086', '437' ]
finished   (914-1:0) [] [ '914', '514' ]
finished   (88-1:0) [] [ '88', '514' ]
finished   (1091-0:0) [] [ '1091', '1092' ]
finished   (1054-1:0) [] [ '1054', '514' ]
finished   (914-2:0) [] [ '914', '10' ]
finished   (13-1:0) [] [ '13', '10' ]
finished   (13-2:0) [] [ '13', '10' ]
finished   (1093-0:0) [] [ '1093', '514' ]
finished   (1094-0:0) [] [ '1094', '514' ]
finished   (1095-0:0) [] [ '1095', '514' ]
finished   (1096-0:0) [] [ '1096', '514' ]
finished   (530-1:0) [] [ '530', '514' ]
finished   (1097-0:0) [] [ '1097', '514' ]
finished   (205-3:0) [] [ '205', '514' ]
finished   (1097-1:0) [] [ '1097', '514' ]
finished   (205-4:0) [] [ '205', '514' ]
finished   (1098-0:0) [] [ '1098', '514' ]
finished   (1099-0:0) [] [ '1099', '514' ]
finished   (1100-0:0) [] [ '1100', '514' ]
finished   (205-5:0) [] [ '205', '514' ]
finished   (1101-0:0) [] [ '1101', '514' ]
finished   (371-2:0) [] [ '371', '205' ]
finished   (871-4:0) [] [ '871', '125' ]
finished   (371-3:0) [] [ '371', '205' ]
finished   (1102-0:0) [] [ '1102', '18' ]
finished   (1023-1:0) [] [ '1023', '92' ]
finished   (485-1:0) [] [ '485', '1033' ]
finished   (1103-0:0) [] [ '1103', '952' ]
finished   (1104-0:0) [] [ '1104', '1103' ]
finished   (484-3:0) [] [ '484', '485' ]
finished   (1105-0:0) [] [ '1105', '1106' ]
finished   (1107-0:0) [] [ '1107', '1108' ]
finished   (205-6:0) [] [ '205', '514' ]
finished   (1109-0:0) [] [ '1109', '1110' ]
finished   (455-3:0) [] [ '455', '993' ]
finished   (690-0:0) [] [ '690', '600' ]
finished   (1057-2:0) [] [ '1057', '633' ]
finished   (599-1:0) [] [ '599', '363' ]
finished   (614-1:0) [] [ '614', '363' ]
finished   (548-1:0) [] [ '548', '363' ]
finished   (341-1:0) [] [ '341', '363' ]
finished   (128-1:0) [] [ '128', '363' ]
finished   (349-1:0) [] [ '349', '363' ]
finished   (349-2:0) [] [ '349', '10' ]
finished   (1111-0:0) [] [ '1111', '452' ]
finished   (1112-0:0) [] [ '1112', '10' ]
finished   (484-4:0) [] [ '484', '485' ]
finished   (1113-0:0) [] [ '1113', '1114' ]
finished   (445-2:0) [] [ '445', '999' ]
finished   (1115-0:0) [] [ '1115', '1116' ]
finished   (1117-0:0) [] [ '1117', '999' ]
finished   (1118-0:0) [] [ '1118', '1116' ]
finished   (1119-0:0) [] [ '1119', '999' ]
finished   (794-2:0) [] [ '794', '54' ]
finished   (1120-0:0) [] [ '1120', '633' ]
finished   (999-0:0) [] [ '999', '1121' ]
finished   (999-1:0) [] [ '999', '1122' ]
finished   (1123-0:0) [] [ '1123', '29' ]
finished   (999-2:0) [] [ '999', '1124' ]
finished   (96-1:0) [] [ '96', '127' ]
finished   (1125-0:0) [] [ '1125', '999' ]
finished   (999-3:0) [] [ '999', '1126' ]
finished   (1114-0:0) [] [ '1114', '999' ]
finished   (767-1:0) [] [ '767', '139' ]
finished   (1127-0:0) [] [ '1127', '756' ]
finished   (288-2:0) [] [ '288', '139' ]
finished   (1128-0:0) [] [ '1128', '756' ]
finished   (755-1:0) [] [ '755', '756' ]
finished   (1129-0:0) [] [ '1129', '756' ]
finished   (794-3:0) [] [ '794', '1130' ]
finished   (799-1:0) [] [ '799', '633' ]
finished   (1130-0:0) [] [ '1130', '54' ]
finished   (370-4:0) [] [ '370', '756' ]
finished   (1131-0:0) [] [ '1131', '234' ]
finished   (1132-0:0) [] [ '1132', '821' ]
finished   (1132-1:0) [] [ '1132', '1133' ]
finished   (1134-0:0) [] [ '1134', '365' ]
finished   (1135-0:0) [] [ '1135', '756' ]
finished   (1136-0:0) [] [ '1136', '460' ]
finished   (1137-0:0) [] [ '1137', '756' ]
finished   (1083-0:0) [] [ '1083', '1138' ]
finished   (1139-0:0) [] [ '1139', '756' ]
finished   (1140-0:0) [] [ '1140', '460' ]
finished   (1141-0:0) [] [ '1141', '756' ]
finished   (986-5:0) [] [ '986', '437' ]
finished   (616-2:0) [] [ '616', '595' ]
finished   (1143-0:0) [] [ '1143', '993' ]
finished   (1144-0:0) [] [ '1144', '1029' ]
finished   (909-2:0) [] [ '909', '465' ]
finished   (1102-1:0) [] [ '1102', '18' ]
finished   (1145-0:0) [] [ '1145', '459' ]
finished   (837-1:0) [] [ '837', '756' ]
finished   (115-0:0) [] [ '115', '459' ]
finished   (487-0:0) [] [ '487', '1023' ]
finished   (379-4:0) [] [ '379', '365' ]
finished   (881-1:0) [] [ '881', '365' ]
finished   (881-2:0) [] [ '881', '365' ]
finished   (1146-0:0) [] [ '1146', '584' ]
finished   (729-5:0) [] [ '729', '10' ]
finished   (271-6:0) [] [ '271', '125' ]
finished   (1147-0:0) [] [ '1147', '729' ]
finished   (750-1:0) [] [ '750', '844' ]
finished   (735-1:0) [] [ '735', '844' ]
finished   (205-7:0) [] [ '205', '155' ]
finished   (844-1:0) [] [ '844', '118' ]
finished   (489-3:0) [] [ '489', '274' ]
finished   (118-0:0) [] [ '118', '164' ]
finished   (1148-0:0) [] [ '1148', '895' ]
finished   (375-3:0) [] [ '375', '504' ]
finished   (459-3:0) [] [ '459', '92' ]
finished   (1149-0:0) [] [ '1149', '19' ]
finished   (1150-0:0) [] [ '1150', '725' ]
finished   (481-1:0) [] [ '481', '483' ]
finished   (481-2:0) [] [ '481', '483' ]
finished   (785-2:0) [] [ '785', '1151' ]
finished   (1152-0:0) [] [ '1152', '483' ]
finished   (1150-1:0) [] [ '1150', '725' ]
finished   (1153-0:0) [] [ '1153', '595' ]
finished   (1154-0:0) [] [ '1154', '1155' ]
finished   (460-2:0) [] [ '460', '725' ]
finished   (1156-0:0) [] [ '1156', '29' ]
finished   (1157-0:0) [] [ '1157', '1004' ]
finished   (1158-0:0) [] [ '1158', '1004' ]
finished   (828-6:0) [] [ '828', '125' ]
backtracked (587-0:0) [ '587', '1' ] [ '720' ]
finished   (1102-2:0) [] [ '1102', '18' ]
finished   (139-0:0) [] [ '139', '220' ]
finished   (49-1:0) [] [ '49', '56' ]
finished   (96-2:0) [] [ '96', '164' ]
finished   (65-2:0) [] [ '65', '56' ]
finished   (58-2:0) [] [ '58', '64' ]
finished   (175-3:0) [] [ '175', '164' ]
backtrack21 (48-3:0) [ '48' ] [ '49' ]
finished   (48-3:1) [] [ '48', '56' ]
finished   (175-4:0) [] [ '175', '164' ]
finished   (58-3:0) [] [ '58', '56' ]
finished   (175-5:0) [] [ '175', '164' ]
finished   (57-1:0) [] [ '57', '56' ]
finished   (64-1:0) [] [ '64', '56' ]
finished   (1160-0:0) [] [ '1160', '1161' ]
finished   (1162-0:0) [] [ '1162', '584' ]
finished   (1163-0:0) [] [ '1163', '584' ]
finished   (1164-0:0) [] [ '1164', '184' ]
finished   (121-7:0) [] [ '121', '1033' ]
finished   (485-2:0) [] [ '485', '1033' ]
finished   (1165-0:0) [] [ '1165', '220' ]
finished   (1166-0:0) [] [ '1166', '220' ]
finished   (1167-0:0) [] [ '1167', '184' ]
finished   (1168-0:0) [] [ '1168', '11' ]
finished   (308-5:0) [] [ '308', '484' ]
finished   (1169-0:0) [] [ '1169', '723' ]
finished   (1170-0:0) [] [ '1170', '151' ]
finished   (1171-0:0) [] [ '1171', '485' ]
finished   (1172-0:0) [] [ '1172', '1173' ]
finished   (394-1:0) [] [ '394', '1033' ]
finished   (1174-0:0) [] [ '1174', '1172' ]
finished   (1069-1:0) [] [ '1069', '595' ]
finished   (1173-0:0) [] [ '1173', '29' ]
finished   (1175-0:0) [] [ '1175', '151' ]
finished   (18-2:0) [] [ '18', '131' ]
finished   (1176-0:0) [] [ '1176', '452' ]
finished   (1177-0:0) [] [ '1177', '357' ]
finished   (1178-0:0) [] [ '1178', '54' ]
finished   (1179-0:0) [] [ '1179', '1033' ]
finished   (1180-0:0) [] [ '1180', '65' ]
finished   (1181-0:0) [] [ '1181', '1033' ]
finished   (1182-0:0) [] [ '1182', '65' ]
finished   (1030-1:0) [] [ '1030', '1033' ]
finished   (895-0:0) [] [ '895', '595' ]
finished   (1183-0:0) [] [ '1183', '402' ]
finished   (1183-1:0) [] [ '1183', '405' ]
finished   (1184-0:0) [] [ '1184', '54' ]
finished   (1185-0:0) [] [ '1185', '92' ]
finished   (1186-0:0) [] [ '1186', '151' ]
finished   (1187-0:0) [] [ '1187', '92' ]
finished   (379-5:0) [] [ '379', '365' ]
finished   (1188-0:0) [] [ '1188', '1183' ]
finished   (1189-0:0) [] [ '1189', '47' ]
finished   (1188-1:0) [] [ '1188', '402' ]
finished   (1190-0:0) [] [ '1190', '1189' ]
finished   (47-9:0) [] [ '47', '1190' ]
finished   (1191-0:0) [] [ '1191', '151' ]
finished   (1192-0:0) [] [ '1192', '54' ]
finished   (1004-1:0) [] [ '1004', '584' ]
finished   (1193-0:0) [] [ '1193', '1183' ]
finished   (1193-1:0) [] [ '1193', '405' ]
finished   (1194-0:0) [] [ '1194', '402' ]
finished   (1195-0:0) [] [ '1195', '45' ]
finished   (1194-1:0) [] [ '1194', '405' ]
finished   (199-0:0) [] [ '199', '54' ]
finished   (507-1:0) [] [ '507', '123' ]
finished   (1196-0:0) [] [ '1196', '564' ]
finished   (1197-0:0) [] [ '1197', '45' ]
finished   (1199-0:0) [] [ '1199', '564' ]
finished   (1200-0:0) [] [ '1200', '399' ]
finished   (1201-0:0) [] [ '1201', '65' ]
finished   (1202-0:0) [] [ '1202', '564' ]
finished   (1203-0:0) [] [ '1203', '402' ]
finished   (1203-1:0) [] [ '1203', '405' ]
finished   (1203-2:0) [] [ '1203', '640' ]
finished   (1204-0:0) [] [ '1204', '10' ]
finished   (121-8:0) [] [ '121', '1033' ]
finished   (888-1:0) [] [ '888', '287' ]
finished   (1205-0:0) [] [ '1205', '10' ]
finished   (1194-2:0) [] [ '1194', '640' ]
finished   (1206-0:0) [] [ '1206', '151' ]
finished   (1193-2:0) [] [ '1193', '640' ]
finished   (1207-0:0) [] [ '1207', '10' ]
finished   (1188-2:0) [] [ '1188', '640' ]
finished   (1208-0:0) [] [ '1208', '953' ]
finished   (1209-0:0) [] [ '1209', '123' ]
finished   (19-3:0) [] [ '19', '131' ]
finished   (1210-0:0) [] [ '1210', '10' ]
finished   (1211-0:0) [] [ '1211', '123' ]
finished   (1212-0:0) [] [ '1212', '123' ]
finished   (151-7:0) [] [ '151', '123' ]
finished   (1213-0:0) [] [ '1213', '1214' ]
finished   (1215-0:0) [] [ '1215', '10' ]
finished   (1216-0:0) [] [ '1216', '92' ]
finished   (1217-0:0) [] [ '1217', '45' ]
finished   (1218-0:0) [] [ '1218', '10' ]
finished   (886-1:0) [] [ '886', '287' ]
finished   (1206-1:0) [] [ '1206', '123' ]
finished   (19-4:0) [] [ '19', '131' ]
finished   (1219-0:0) [] [ '1219', '98' ]
finished   (1220-0:0) [] [ '1220', '10' ]
